,index,n,r,CI95%,r2,adj_r2,p-val,BF10,power,X,Y,X_covars,Y_covars
620,pearson,11718,0.047,[0.03 0.06],0.002,0.002,4.02895209524955e-07,4358.545,0.999,length_birth_m,division_ratios__f_n_m,['generationtime_m'],"['generationtime_m', 'growth_length_m', 'phi_m']"
621,pearson,11718,0.068,[0.05 0.09],0.005,0.004,2.452377670845316e-13,5.037e+09,1.0,length_birth_m,division_ratios__f_n_m,['generationtime_m'],None
622,pearson,11718,0.068,[0.05 0.09],0.005,0.004,1.5660861031264296e-13,7.825e+09,1.0,length_birth_m,division_ratios__f_n_m,['generationtime_m'],['generationtime_m']
623,pearson,11718,0.064,[0.05 0.08],0.004,0.004,4.940301288852568e-12,2.646e+08,1.0,length_birth_m,division_ratios__f_n_m,['generationtime_m'],['growth_length_m']
624,pearson,11718,0.035,[0.02 0.05],0.001,0.001,0.0001487815558372333,15.397,0.967,length_birth_m,division_ratios__f_n_m,['generationtime_m'],['phi_m']
625,pearson,11718,0.043,[0.03 0.06],0.002,0.002,2.648149514381775e-06,711.875,0.997,length_birth_m,division_ratios__f_n_m,['generationtime_m'],"['generationtime_m', 'growth_length_m']"
626,pearson,11718,0.044,[0.03 0.06],0.002,0.002,1.7720884537020329e-06,1046.948,0.998,length_birth_m,division_ratios__f_n_m,['generationtime_m'],"['generationtime_m', 'phi_m']"
627,pearson,11718,0.036,[0.02 0.05],0.001,0.001,9.707695432820688e-05,23.028,0.974,length_birth_m,division_ratios__f_n_m,['generationtime_m'],"['growth_length_m', 'phi_m']"
628,pearson,11718,0.047,[0.03 0.06],0.002,0.002,4.02895209524955e-07,4358.545,0.999,length_birth_m,division_ratios__f_n_m,['generationtime_m'],"['generationtime_m', 'growth_length_m', 'phi_m']"
629,pearson,11718,0.041,[0.02 0.06],0.002,0.001,1.1468299542698043e-05,175.036,0.992,length_birth_m,division_ratios__f_n_m,['growth_length_m'],['phi_m']
630,pearson,11718,0.041,[0.02 0.06],0.002,0.001,9.627433392974841e-06,206.862,0.993,length_birth_m,division_ratios__f_n_m,['growth_length_m'],"['generationtime_m', 'growth_length_m']"
631,pearson,11718,0.04,[0.02 0.06],0.002,0.001,1.8810014856537744e-05,109.205,0.99,length_birth_m,division_ratios__f_n_m,['growth_length_m'],"['generationtime_m', 'phi_m']"
632,pearson,11718,0.04,[0.02 0.06],0.002,0.001,1.311663730931251e-05,153.984,0.992,length_birth_m,division_ratios__f_n_m,['growth_length_m'],"['growth_length_m', 'phi_m']"
633,pearson,11718,0.044,[0.03 0.06],0.002,0.002,1.7959920305954037e-06,1033.556,0.998,length_birth_m,division_ratios__f_n_m,['growth_length_m'],"['generationtime_m', 'growth_length_m', 'phi_m']"
634,pearson,11718,0.106,[0.09 0.12],0.011,0.011,8.75790293200447e-31,9.0e+26,1.0,length_birth_m,division_ratios__f_n_m,['growth_length_m'],None
635,pearson,11718,0.058,[0.04 0.08],0.003,0.003,3.5705025759422366e-10,4.017e+06,1.0,length_birth_m,division_ratios__f_n_m,['growth_length_m'],['generationtime_m']
636,pearson,11718,0.106,[0.09 0.12],0.011,0.011,8.631942680912473e-31,9.13e+26,1.0,length_birth_m,division_ratios__f_n_m,['growth_length_m'],['growth_length_m']
637,pearson,11718,0.041,[0.02 0.06],0.002,0.001,1.1468299542698043e-05,175.036,0.992,length_birth_m,division_ratios__f_n_m,['growth_length_m'],['phi_m']
638,pearson,11718,0.041,[0.02 0.06],0.002,0.001,9.627433392974841e-06,206.862,0.993,length_birth_m,division_ratios__f_n_m,['growth_length_m'],"['generationtime_m', 'growth_length_m']"
639,pearson,11718,0.04,[0.02 0.06],0.002,0.001,1.8810014856537744e-05,109.205,0.99,length_birth_m,division_ratios__f_n_m,['growth_length_m'],"['generationtime_m', 'phi_m']"
640,pearson,11718,0.04,[0.02 0.06],0.002,0.001,1.311663730931251e-05,153.984,0.992,length_birth_m,division_ratios__f_n_m,['growth_length_m'],"['growth_length_m', 'phi_m']"
641,pearson,11718,0.044,[0.03 0.06],0.002,0.002,1.7959920305954037e-06,1033.556,0.998,length_birth_m,division_ratios__f_n_m,['growth_length_m'],"['generationtime_m', 'growth_length_m', 'phi_m']"
642,pearson,11718,0.049,[0.03 0.07],0.002,0.002,9.370350215319525e-08,1.784e+04,1.0,length_birth_m,division_ratios__f_n_m,['phi_m'],"['generationtime_m', 'growth_length_m']"
643,pearson,11718,0.047,[0.03 0.07],0.002,0.002,2.87966419830739e-07,6027.16,0.999,length_birth_m,division_ratios__f_n_m,['phi_m'],"['generationtime_m', 'phi_m']"
644,pearson,11718,0.046,[0.03 0.06],0.002,0.002,6.79805677010677e-07,2632.06,0.999,length_birth_m,division_ratios__f_n_m,['phi_m'],"['growth_length_m', 'phi_m']"
645,pearson,11718,0.05,[0.03 0.07],0.003,0.002,5.256581010512616e-08,3.124e+04,1.0,length_birth_m,division_ratios__f_n_m,['phi_m'],"['generationtime_m', 'growth_length_m', 'phi_m']"
646,pearson,11718,0.045,[0.03 0.06],0.002,0.002,9.152606136675508e-07,1976.524,0.998,length_birth_m,division_ratios__f_n_m,['phi_m'],None
647,pearson,11718,0.05,[0.03 0.07],0.002,0.002,7.17006349353883e-08,2.312e+04,1.0,length_birth_m,division_ratios__f_n_m,['phi_m'],['generationtime_m']
648,pearson,11718,0.045,[0.03 0.06],0.002,0.002,1.0836864131020292e-06,1679.949,0.998,length_birth_m,division_ratios__f_n_m,['phi_m'],['growth_length_m']
649,pearson,11718,0.046,[0.03 0.06],0.002,0.002,7.148733047816015e-07,2507.556,0.999,length_birth_m,division_ratios__f_n_m,['phi_m'],['phi_m']
650,pearson,11718,0.049,[0.03 0.07],0.002,0.002,9.370350215319525e-08,1.784e+04,1.0,length_birth_m,division_ratios__f_n_m,['phi_m'],"['generationtime_m', 'growth_length_m']"
651,pearson,11718,0.047,[0.03 0.07],0.002,0.002,2.87966419830739e-07,6027.16,0.999,length_birth_m,division_ratios__f_n_m,['phi_m'],"['generationtime_m', 'phi_m']"
652,pearson,11718,0.046,[0.03 0.06],0.002,0.002,6.79805677010677e-07,2632.06,0.999,length_birth_m,division_ratios__f_n_m,['phi_m'],"['growth_length_m', 'phi_m']"
653,pearson,11718,0.05,[0.03 0.07],0.003,0.002,5.256581010512616e-08,3.124e+04,1.0,length_birth_m,division_ratios__f_n_m,['phi_m'],"['generationtime_m', 'growth_length_m', 'phi_m']"
654,pearson,11718,0.038,[0.02 0.06],0.001,0.001,4.6060878213540304e-05,46.624,0.983,length_birth_m,division_ratios__f_n_m,"['generationtime_m', 'growth_length_m']","['generationtime_m', 'phi_m']"
655,pearson,11718,0.035,[0.02 0.05],0.001,0.001,0.00017316655302938784,13.348,0.964,length_birth_m,division_ratios__f_n_m,"['generationtime_m', 'growth_length_m']","['growth_length_m', 'phi_m']"
656,pearson,11718,0.049,[0.03 0.07],0.002,0.002,1.1347287585667489e-07,1.483e+04,1.0,length_birth_m,division_ratios__f_n_m,"['generationtime_m', 'growth_length_m']","['generationtime_m', 'growth_length_m', 'phi_m']"
657,pearson,11718,0.045,[0.03 0.06],0.002,0.002,1.1864920859407546e-06,1539.663,0.998,length_birth_m,division_ratios__f_n_m,"['generationtime_m', 'growth_length_m']",None
658,pearson,11718,0.045,[0.03 0.06],0.002,0.002,9.701651485607829e-07,1868.731,0.998,length_birth_m,division_ratios__f_n_m,"['generationtime_m', 'growth_length_m']",['generationtime_m']
659,pearson,11718,0.045,[0.03 0.06],0.002,0.002,1.1833657452818652e-06,1543.576,0.998,length_birth_m,division_ratios__f_n_m,"['generationtime_m', 'growth_length_m']",['growth_length_m']
660,pearson,11718,0.035,[0.02 0.05],0.001,0.001,0.00017000606833729147,13.582,0.964,length_birth_m,division_ratios__f_n_m,"['generationtime_m', 'growth_length_m']",['phi_m']
661,pearson,11718,0.045,[0.03 0.06],0.002,0.002,8.870531304866984e-07,2036.999,0.998,length_birth_m,division_ratios__f_n_m,"['generationtime_m', 'growth_length_m']","['generationtime_m', 'growth_length_m']"
662,pearson,11718,0.038,[0.02 0.06],0.001,0.001,4.6060878213540304e-05,46.624,0.983,length_birth_m,division_ratios__f_n_m,"['generationtime_m', 'growth_length_m']","['generationtime_m', 'phi_m']"
663,pearson,11718,0.035,[0.02 0.05],0.001,0.001,0.00017316655302938784,13.348,0.964,length_birth_m,division_ratios__f_n_m,"['generationtime_m', 'growth_length_m']","['growth_length_m', 'phi_m']"
664,pearson,11718,0.049,[0.03 0.07],0.002,0.002,1.1347287585667489e-07,1.483e+04,1.0,length_birth_m,division_ratios__f_n_m,"['generationtime_m', 'growth_length_m']","['generationtime_m', 'growth_length_m', 'phi_m']"
665,pearson,11718,0.047,[0.03 0.07],0.002,0.002,2.982942897267389e-07,5825.553,0.999,length_birth_m,division_ratios__f_n_m,"['generationtime_m', 'phi_m']","['growth_length_m', 'phi_m']"
666,pearson,11718,0.05,[0.03 0.07],0.003,0.002,5.0665615209923284e-08,3.237e+04,1.0,length_birth_m,division_ratios__f_n_m,"['generationtime_m', 'phi_m']","['generationtime_m', 'growth_length_m', 'phi_m']"
667,pearson,11718,0.047,[0.03 0.07],0.002,0.002,3.682318512759666e-07,4753.794,0.999,length_birth_m,division_ratios__f_n_m,"['generationtime_m', 'phi_m']",None
668,pearson,11718,0.047,[0.03 0.07],0.002,0.002,2.9555262159383707e-07,5877.721,0.999,length_birth_m,division_ratios__f_n_m,"['generationtime_m', 'phi_m']",['generationtime_m']
669,pearson,11718,0.047,[0.03 0.07],0.002,0.002,3.0455922429204856e-07,5709.816,0.999,length_birth_m,division_ratios__f_n_m,"['generationtime_m', 'phi_m']",['growth_length_m']
670,pearson,11718,0.047,[0.03 0.07],0.002,0.002,2.826510178821351e-07,6136.568,0.999,length_birth_m,division_ratios__f_n_m,"['generationtime_m', 'phi_m']",['phi_m']
671,pearson,11718,0.05,[0.03 0.07],0.002,0.002,7.616632988762148e-08,2.181e+04,1.0,length_birth_m,division_ratios__f_n_m,"['generationtime_m', 'phi_m']","['generationtime_m', 'growth_length_m']"
672,pearson,11718,0.047,[0.03 0.07],0.002,0.002,2.7866281700668074e-07,6221.355,0.999,length_birth_m,division_ratios__f_n_m,"['generationtime_m', 'phi_m']","['generationtime_m', 'phi_m']"
673,pearson,11718,0.047,[0.03 0.07],0.002,0.002,2.982942897267389e-07,5825.553,0.999,length_birth_m,division_ratios__f_n_m,"['generationtime_m', 'phi_m']","['growth_length_m', 'phi_m']"
674,pearson,11718,0.05,[0.03 0.07],0.003,0.002,5.0665615209923284e-08,3.237e+04,1.0,length_birth_m,division_ratios__f_n_m,"['generationtime_m', 'phi_m']","['generationtime_m', 'growth_length_m', 'phi_m']"
675,pearson,11718,0.05,[0.03 0.07],0.003,0.002,5.219721597353038e-08,3.145e+04,1.0,length_birth_m,division_ratios__f_n_m,"['growth_length_m', 'phi_m']","['generationtime_m', 'growth_length_m', 'phi_m']"
676,pearson,11718,0.045,[0.03 0.06],0.002,0.002,8.663501560684781e-07,2083.846,0.998,length_birth_m,division_ratios__f_n_m,"['growth_length_m', 'phi_m']",None
677,pearson,11718,0.048,[0.03 0.07],0.002,0.002,1.729738072097251e-07,9862.296,0.999,length_birth_m,division_ratios__f_n_m,"['growth_length_m', 'phi_m']",['generationtime_m']
678,pearson,11718,0.045,[0.03 0.06],0.002,0.002,8.640109055729553e-07,2089.278,0.998,length_birth_m,division_ratios__f_n_m,"['growth_length_m', 'phi_m']",['growth_length_m']
679,pearson,11718,0.046,[0.03 0.06],0.002,0.002,6.759624048202807e-07,2646.477,0.999,length_birth_m,division_ratios__f_n_m,"['growth_length_m', 'phi_m']",['phi_m']
680,pearson,11718,0.049,[0.03 0.07],0.002,0.002,9.387030079603711e-08,1.781e+04,1.0,length_birth_m,division_ratios__f_n_m,"['growth_length_m', 'phi_m']","['generationtime_m', 'growth_length_m']"
681,pearson,11718,0.047,[0.03 0.06],0.002,0.002,3.8763069054052243e-07,4524.03,0.999,length_birth_m,division_ratios__f_n_m,"['growth_length_m', 'phi_m']","['generationtime_m', 'phi_m']"
682,pearson,11718,0.046,[0.03 0.06],0.002,0.002,6.758107665181086e-07,2647.049,0.999,length_birth_m,division_ratios__f_n_m,"['growth_length_m', 'phi_m']","['growth_length_m', 'phi_m']"
683,pearson,11718,0.05,[0.03 0.07],0.003,0.002,5.219721597353038e-08,3.145e+04,1.0,length_birth_m,division_ratios__f_n_m,"['growth_length_m', 'phi_m']","['generationtime_m', 'growth_length_m', 'phi_m']"
684,pearson,11718,0.05,[0.03 0.07],0.002,0.002,6.980418474616439e-08,2.373e+04,1.0,length_birth_m,division_ratios__f_n_m,"['generationtime_m', 'growth_length_m', 'phi_m']",None
685,pearson,11718,0.05,[0.03 0.07],0.003,0.002,5.4562099843981555e-08,3.013e+04,1.0,length_birth_m,division_ratios__f_n_m,"['generationtime_m', 'growth_length_m', 'phi_m']",['generationtime_m']
686,pearson,11718,0.05,[0.03 0.07],0.002,0.002,6.957915448083697e-08,2.381e+04,1.0,length_birth_m,division_ratios__f_n_m,"['generationtime_m', 'growth_length_m', 'phi_m']",['growth_length_m']
687,pearson,11718,0.05,[0.03 0.07],0.003,0.002,5.1900405625872746e-08,3.162e+04,1.0,length_birth_m,division_ratios__f_n_m,"['generationtime_m', 'growth_length_m', 'phi_m']",['phi_m']
688,pearson,11718,0.05,[0.03 0.07],0.003,0.002,4.8897158195343514e-08,3.35e+04,1.0,length_birth_m,division_ratios__f_n_m,"['generationtime_m', 'growth_length_m', 'phi_m']","['generationtime_m', 'growth_length_m']"
689,pearson,11718,0.05,[0.03 0.07],0.003,0.002,5.108053287958383e-08,3.212e+04,1.0,length_birth_m,division_ratios__f_n_m,"['generationtime_m', 'growth_length_m', 'phi_m']","['generationtime_m', 'phi_m']"
690,pearson,11718,0.05,[0.03 0.07],0.003,0.002,5.188650021839813e-08,3.163e+04,1.0,length_birth_m,division_ratios__f_n_m,"['generationtime_m', 'growth_length_m', 'phi_m']","['growth_length_m', 'phi_m']"
691,pearson,11718,0.05,[0.03 0.07],0.003,0.002,4.872233237083628e-08,3.362e+04,1.0,length_birth_m,division_ratios__f_n_m,"['generationtime_m', 'growth_length_m', 'phi_m']","['generationtime_m', 'growth_length_m', 'phi_m']"
692,pearson,11718,0.064,[0.05 0.08],0.004,0.004,4.19958174680543e-12,3.102e+08,1.0,length_birth_m,division_ratios__f_n_m,None,['generationtime_m']
693,pearson,11718,0.106,[0.09 0.12],0.011,0.011,1.3893522902203238e-30,5.693e+26,1.0,length_birth_m,division_ratios__f_n_m,None,['growth_length_m']
694,pearson,11718,0.04,[0.02 0.06],0.002,0.001,1.4629768322701573e-05,138.758,0.991,length_birth_m,division_ratios__f_n_m,None,['phi_m']
695,pearson,11718,0.041,[0.02 0.06],0.002,0.001,1.0350673047447213e-05,193.036,0.993,length_birth_m,division_ratios__f_n_m,None,"['generationtime_m', 'growth_length_m']"
696,pearson,11718,0.041,[0.02 0.06],0.002,0.002,7.251360971719202e-06,271.217,0.994,length_birth_m,division_ratios__f_n_m,None,"['generationtime_m', 'phi_m']"
697,pearson,11718,0.04,[0.02 0.06],0.002,0.001,1.4072479347612623e-05,143.993,0.991,length_birth_m,division_ratios__f_n_m,None,"['growth_length_m', 'phi_m']"
698,pearson,11718,0.044,[0.03 0.06],0.002,0.002,1.9530778042261154e-06,953.566,0.997,length_birth_m,division_ratios__f_n_m,None,"['generationtime_m', 'growth_length_m', 'phi_m']"
699,pearson,11718,0.064,[0.05 0.08],0.004,0.004,4.940301288852568e-12,2.646e+08,1.0,length_birth_m,division_ratios__f_n_m,['generationtime_m'],['growth_length_m']
700,pearson,11718,0.035,[0.02 0.05],0.001,0.001,0.0001487815558372333,15.397,0.967,length_birth_m,division_ratios__f_n_m,['generationtime_m'],['phi_m']
701,pearson,11718,0.043,[0.03 0.06],0.002,0.002,2.648149514381775e-06,711.875,0.997,length_birth_m,division_ratios__f_n_m,['generationtime_m'],"['generationtime_m', 'growth_length_m']"
702,pearson,11718,0.044,[0.03 0.06],0.002,0.002,1.7720884537020329e-06,1046.948,0.998,length_birth_m,division_ratios__f_n_m,['generationtime_m'],"['generationtime_m', 'phi_m']"
703,pearson,11718,0.036,[0.02 0.05],0.001,0.001,9.707695432820688e-05,23.028,0.974,length_birth_m,division_ratios__f_n_m,['generationtime_m'],"['growth_length_m', 'phi_m']"
704,pearson,11718,0.047,[0.03 0.06],0.002,0.002,4.02895209524955e-07,4358.545,0.999,length_birth_m,division_ratios__f_n_m,['generationtime_m'],"['generationtime_m', 'growth_length_m', 'phi_m']"
705,pearson,11718,0.041,[0.02 0.06],0.002,0.001,1.1468299542698043e-05,175.036,0.992,length_birth_m,division_ratios__f_n_m,['growth_length_m'],['phi_m']
706,pearson,11718,0.041,[0.02 0.06],0.002,0.001,9.627433392974841e-06,206.862,0.993,length_birth_m,division_ratios__f_n_m,['growth_length_m'],"['generationtime_m', 'growth_length_m']"
707,pearson,11718,0.04,[0.02 0.06],0.002,0.001,1.8810014856537744e-05,109.205,0.99,length_birth_m,division_ratios__f_n_m,['growth_length_m'],"['generationtime_m', 'phi_m']"
708,pearson,11718,0.04,[0.02 0.06],0.002,0.001,1.311663730931251e-05,153.984,0.992,length_birth_m,division_ratios__f_n_m,['growth_length_m'],"['growth_length_m', 'phi_m']"
709,pearson,11718,0.044,[0.03 0.06],0.002,0.002,1.7959920305954037e-06,1033.556,0.998,length_birth_m,division_ratios__f_n_m,['growth_length_m'],"['generationtime_m', 'growth_length_m', 'phi_m']"
710,pearson,11718,0.049,[0.03 0.07],0.002,0.002,9.370350215319525e-08,1.784e+04,1.0,length_birth_m,division_ratios__f_n_m,['phi_m'],"['generationtime_m', 'growth_length_m']"
711,pearson,11718,0.047,[0.03 0.07],0.002,0.002,2.87966419830739e-07,6027.16,0.999,length_birth_m,division_ratios__f_n_m,['phi_m'],"['generationtime_m', 'phi_m']"
712,pearson,11718,0.046,[0.03 0.06],0.002,0.002,6.79805677010677e-07,2632.06,0.999,length_birth_m,division_ratios__f_n_m,['phi_m'],"['growth_length_m', 'phi_m']"
713,pearson,11718,0.05,[0.03 0.07],0.003,0.002,5.256581010512616e-08,3.124e+04,1.0,length_birth_m,division_ratios__f_n_m,['phi_m'],"['generationtime_m', 'growth_length_m', 'phi_m']"
714,pearson,11718,0.038,[0.02 0.06],0.001,0.001,4.6060878213540304e-05,46.624,0.983,length_birth_m,division_ratios__f_n_m,"['generationtime_m', 'growth_length_m']","['generationtime_m', 'phi_m']"
715,pearson,11718,0.035,[0.02 0.05],0.001,0.001,0.00017316655302938784,13.348,0.964,length_birth_m,division_ratios__f_n_m,"['generationtime_m', 'growth_length_m']","['growth_length_m', 'phi_m']"
716,pearson,11718,0.049,[0.03 0.07],0.002,0.002,1.1347287585667489e-07,1.483e+04,1.0,length_birth_m,division_ratios__f_n_m,"['generationtime_m', 'growth_length_m']","['generationtime_m', 'growth_length_m', 'phi_m']"
717,pearson,11718,0.047,[0.03 0.07],0.002,0.002,2.982942897267389e-07,5825.553,0.999,length_birth_m,division_ratios__f_n_m,"['generationtime_m', 'phi_m']","['growth_length_m', 'phi_m']"
718,pearson,11718,0.05,[0.03 0.07],0.003,0.002,5.0665615209923284e-08,3.237e+04,1.0,length_birth_m,division_ratios__f_n_m,"['generationtime_m', 'phi_m']","['generationtime_m', 'growth_length_m', 'phi_m']"
719,pearson,11718,0.05,[0.03 0.07],0.003,0.002,5.219721597353038e-08,3.145e+04,1.0,length_birth_m,division_ratios__f_n_m,"['growth_length_m', 'phi_m']","['generationtime_m', 'growth_length_m', 'phi_m']"
720,pearson,11718,-0.345,[-0.36 -0.33],0.119,0.119,0.0,inf,1.0,length_birth_m,phi_m,None,['generationtime_m']
721,pearson,11718,-0.478,[-0.49 -0.46],0.229,0.229,0.0,inf,1.0,length_birth_m,phi_m,None,['growth_length_m']
722,pearson,11718,-0.475,[-0.49 -0.46],0.226,0.225,0.0,inf,1.0,length_birth_m,phi_m,None,['division_ratios__f_n_m']
723,pearson,11718,-0.21,[-0.23 -0.19],0.044,0.044,2.7147085537061476e-117,1.426e+113,1.0,length_birth_m,phi_m,None,"['generationtime_m', 'growth_length_m']"
724,pearson,11718,-0.341,[-0.36 -0.33],0.117,0.116,8.256667e-318,inf,1.0,length_birth_m,phi_m,None,"['generationtime_m', 'division_ratios__f_n_m']"
725,pearson,11718,-0.468,[-0.48 -0.45],0.219,0.219,0.0,inf,1.0,length_birth_m,phi_m,None,"['growth_length_m', 'division_ratios__f_n_m']"
726,pearson,11718,-0.211,[-0.23 -0.19],0.045,0.044,5.100956416143698e-118,7.564e+113,1.0,length_birth_m,phi_m,None,"['generationtime_m', 'growth_length_m', 'division_ratios__f_n_m']"
727,pearson,11718,-0.485,[-0.5  -0.47],0.235,0.235,0.0,inf,1.0,length_birth_m,phi_m,None,None
728,pearson,11718,-0.345,[-0.36 -0.33],0.119,0.119,0.0,inf,1.0,length_birth_m,phi_m,None,['generationtime_m']
729,pearson,11718,-0.478,[-0.49 -0.46],0.229,0.229,0.0,inf,1.0,length_birth_m,phi_m,None,['growth_length_m']
730,pearson,11718,-0.475,[-0.49 -0.46],0.226,0.225,0.0,inf,1.0,length_birth_m,phi_m,None,['division_ratios__f_n_m']
731,pearson,11718,-0.21,[-0.23 -0.19],0.044,0.044,2.7147085537061476e-117,1.426e+113,1.0,length_birth_m,phi_m,None,"['generationtime_m', 'growth_length_m']"
732,pearson,11718,-0.341,[-0.36 -0.33],0.117,0.116,8.256667e-318,inf,1.0,length_birth_m,phi_m,None,"['generationtime_m', 'division_ratios__f_n_m']"
733,pearson,11718,-0.468,[-0.48 -0.45],0.219,0.219,0.0,inf,1.0,length_birth_m,phi_m,None,"['growth_length_m', 'division_ratios__f_n_m']"
734,pearson,11718,-0.211,[-0.23 -0.19],0.045,0.044,5.100956416143698e-118,7.564e+113,1.0,length_birth_m,phi_m,None,"['generationtime_m', 'growth_length_m', 'division_ratios__f_n_m']"
735,pearson,11718,-0.203,[-0.22 -0.19],0.041,0.041,3.0714293943276535e-109,1.31e+105,1.0,length_birth_m,phi_m,['generationtime_m'],['growth_length_m']
736,pearson,11718,-0.229,[-0.25 -0.21],0.053,0.052,1.928795144840127e-139,1.827e+135,1.0,length_birth_m,phi_m,['generationtime_m'],['division_ratios__f_n_m']
737,pearson,11718,-0.224,[-0.24 -0.21],0.05,0.05,3.671255702728906e-133,9.842e+128,1.0,length_birth_m,phi_m,['generationtime_m'],"['generationtime_m', 'growth_length_m']"
738,pearson,11718,-0.364,[-0.38 -0.35],0.132,0.132,0.0,inf,1.0,length_birth_m,phi_m,['generationtime_m'],"['generationtime_m', 'division_ratios__f_n_m']"
739,pearson,11718,-0.196,[-0.21 -0.18],0.038,0.038,6.871261090933055e-102,6.078e+97,1.0,length_birth_m,phi_m,['generationtime_m'],"['growth_length_m', 'division_ratios__f_n_m']"
740,pearson,11718,-0.225,[-0.24 -0.21],0.05,0.05,5.449960360052354e-134,6.607e+129,1.0,length_birth_m,phi_m,['generationtime_m'],"['generationtime_m', 'growth_length_m', 'division_ratios__f_n_m']"
741,pearson,11718,-0.236,[-0.25 -0.22],0.056,0.056,1.9682079388194006e-148,1.73e+144,1.0,length_birth_m,phi_m,['generationtime_m'],None
742,pearson,11718,-0.367,[-0.38 -0.35],0.135,0.135,0.0,inf,1.0,length_birth_m,phi_m,['generationtime_m'],['generationtime_m']
743,pearson,11718,-0.203,[-0.22 -0.19],0.041,0.041,3.0714293943276535e-109,1.31e+105,1.0,length_birth_m,phi_m,['generationtime_m'],['growth_length_m']
744,pearson,11718,-0.229,[-0.25 -0.21],0.053,0.052,1.928795144840127e-139,1.827e+135,1.0,length_birth_m,phi_m,['generationtime_m'],['division_ratios__f_n_m']
745,pearson,11718,-0.224,[-0.24 -0.21],0.05,0.05,3.671255702728906e-133,9.842e+128,1.0,length_birth_m,phi_m,['generationtime_m'],"['generationtime_m', 'growth_length_m']"
746,pearson,11718,-0.364,[-0.38 -0.35],0.132,0.132,0.0,inf,1.0,length_birth_m,phi_m,['generationtime_m'],"['generationtime_m', 'division_ratios__f_n_m']"
747,pearson,11718,-0.196,[-0.21 -0.18],0.038,0.038,6.871261090933055e-102,6.078e+97,1.0,length_birth_m,phi_m,['generationtime_m'],"['growth_length_m', 'division_ratios__f_n_m']"
748,pearson,11718,-0.225,[-0.24 -0.21],0.05,0.05,5.449960360052354e-134,6.607e+129,1.0,length_birth_m,phi_m,['generationtime_m'],"['generationtime_m', 'growth_length_m', 'division_ratios__f_n_m']"
749,pearson,11718,-0.465,[-0.48 -0.45],0.216,0.216,0.0,inf,1.0,length_birth_m,phi_m,['growth_length_m'],['division_ratios__f_n_m']
750,pearson,11718,-0.211,[-0.23 -0.19],0.045,0.044,3.9341912807624206e-118,9.802e+113,1.0,length_birth_m,phi_m,['growth_length_m'],"['generationtime_m', 'growth_length_m']"
751,pearson,11718,-0.278,[-0.29 -0.26],0.077,0.077,1.6880390245766167e-207,1.674e+203,1.0,length_birth_m,phi_m,['growth_length_m'],"['generationtime_m', 'division_ratios__f_n_m']"
752,pearson,11718,-0.47,[-0.48 -0.46],0.221,0.221,0.0,inf,1.0,length_birth_m,phi_m,['growth_length_m'],"['growth_length_m', 'division_ratios__f_n_m']"
753,pearson,11718,-0.212,[-0.23 -0.19],0.045,0.045,7.301129746215734e-119,5.264e+114,1.0,length_birth_m,phi_m,['growth_length_m'],"['generationtime_m', 'growth_length_m', 'division_ratios__f_n_m']"
754,pearson,11718,-0.476,[-0.49 -0.46],0.226,0.226,0.0,inf,1.0,length_birth_m,phi_m,['growth_length_m'],None
755,pearson,11718,-0.282,[-0.3  -0.26],0.079,0.079,1.904356456547738e-212,1.464e+208,1.0,length_birth_m,phi_m,['growth_length_m'],['generationtime_m']
756,pearson,11718,-0.48,[-0.49 -0.47],0.23,0.23,0.0,inf,1.0,length_birth_m,phi_m,['growth_length_m'],['growth_length_m']
757,pearson,11718,-0.465,[-0.48 -0.45],0.216,0.216,0.0,inf,1.0,length_birth_m,phi_m,['growth_length_m'],['division_ratios__f_n_m']
758,pearson,11718,-0.211,[-0.23 -0.19],0.045,0.044,3.9341912807624206e-118,9.802e+113,1.0,length_birth_m,phi_m,['growth_length_m'],"['generationtime_m', 'growth_length_m']"
759,pearson,11718,-0.278,[-0.29 -0.26],0.077,0.077,1.6880390245766167e-207,1.674e+203,1.0,length_birth_m,phi_m,['growth_length_m'],"['generationtime_m', 'division_ratios__f_n_m']"
760,pearson,11718,-0.47,[-0.48 -0.46],0.221,0.221,0.0,inf,1.0,length_birth_m,phi_m,['growth_length_m'],"['growth_length_m', 'division_ratios__f_n_m']"
761,pearson,11718,-0.212,[-0.23 -0.19],0.045,0.045,7.301129746215734e-119,5.264e+114,1.0,length_birth_m,phi_m,['growth_length_m'],"['generationtime_m', 'growth_length_m', 'division_ratios__f_n_m']"
762,pearson,11718,-0.213,[-0.23 -0.2 ],0.045,0.045,1.6641947571513616e-120,2.292e+116,1.0,length_birth_m,phi_m,['division_ratios__f_n_m'],"['generationtime_m', 'growth_length_m']"
763,pearson,11718,-0.343,[-0.36 -0.33],0.118,0.118,1.03e-321,inf,1.0,length_birth_m,phi_m,['division_ratios__f_n_m'],"['generationtime_m', 'division_ratios__f_n_m']"
764,pearson,11718,-0.471,[-0.48 -0.46],0.222,0.221,0.0,inf,1.0,length_birth_m,phi_m,['division_ratios__f_n_m'],"['growth_length_m', 'division_ratios__f_n_m']"
765,pearson,11718,-0.212,[-0.23 -0.19],0.045,0.045,2.1326242684742963e-119,1.798e+115,1.0,length_birth_m,phi_m,['division_ratios__f_n_m'],"['generationtime_m', 'growth_length_m', 'division_ratios__f_n_m']"
